iso3_code,country,year,value
MMR,Myanmar,2014,0.933817460554339
AUT,Austria,2015,17.2680180195512
BOL,Bolivia (Plurinational State of),2015,5.63713488227036
CAN,Canada,2015,37.4243289090361
CHE,Switzerland,2015,14.9325032932143
COL,Colombia,2015,57.3554972334426
CZE,Czechia,2015,6.28286407724781
DEU,Germany,2015,23.858025575981
LTU,Lithuania,2015,3.89134968912263
MMR,Myanmar,2015,0.750308725662569
NZL,New Zealand,2015,25.8304489332025
VEN,Venezuela (Bolivarian Republic of),2015,0.0
AUT,Austria,2016,24.1404682778386
BOL,Bolivia (Plurinational State of),2016,8.1477181296913
CAN,Canada,2016,42.1545292907524
CHE,Switzerland,2016,14.6451352421457
COL,Colombia,2016,57.6935783170525
CZE,Czechia,2016,6.13199817797396
DEU,Germany,2016,26.5587981386417
ESP,Spain,2016,3.92075831592944
GUY,Guyana,2016,0.769299808957214
HRV,Croatia,2016,0.652888085422012
HUN,Hungary,2016,4.0932297395361
LTU,Lithuania,2016,4.13442034134808
LVA,Latvia,2016,1.88709777100729
MMR,Myanmar,2016,1.20935658256761
MNG,Mongolia,2016,7.90324598069322
NZL,New Zealand,2016,25.4358561763664
VEN,Venezuela (Bolivarian Republic of),2016,0.006457760691404
AUT,Austria,2017,26.2929314270958
BHS,Bahamas,2017,36.5428489595164
BOL,Bolivia (Plurinational State of),2017,5.71821387860232
CAN,Canada,2017,59.8493176549583
CHE,Switzerland,2017,21.6056214026552
COL,Colombia,2017,65.200041623516
DEU,Germany,2017,30.0131808479976
ESP,Spain,2017,3.89402241752619
HUN,Hungary,2017,3.08991848579914
KGZ,Kyrgyzstan,2017,5.20176630283024
KNA,Saint Kitts and Nevis,2017,0.0
LTU,Lithuania,2017,3.93609487563088
LVA,Latvia,2017,3.33378577568861
MEX,Mexico,2017,1.96705048245468
MNG,Mongolia,2017,17.8201929708954
NZL,New Zealand,2017,25.0144100281453
OMN,Oman,2017,4.95442878294457
PAN,Panama,2017,0.439841637461997
SLV,El Salvador,2017,1.50454018028076
VEN,Venezuela (Bolivarian Republic of),2017,0.0
AUT,Austria,2018,32.8269854289357
BHS,Bahamas,2018,39.719608982516
BOL,Bolivia (Plurinational State of),2018,4.74237527553025
CAN,Canada,2018,66.1552168372482
CHE,Switzerland,2018,24.0362948051558
COL,Colombia,2018,8.21122182436289
DEU,Germany,2018,35.4675213559781
ESP,Spain,2018,5.00902731076135
GUY,Guyana,2018,49.2988538635809
HRV,Croatia,2018,4.84098560549706
HUN,Hungary,2018,1.84269699484545
KGZ,Kyrgyzstan,2018,4.50120688609633
KNA,Saint Kitts and Nevis,2018,0.0
LTU,Lithuania,2018,3.25402802182988
LVA,Latvia,2018,3.65314187024521
MEX,Mexico,2018,1.43119307038526
MMR,Myanmar,2018,0.748122313188849
MNG,Mongolia,2018,25.9391776651088
NZL,New Zealand,2018,20.5578086185375
OMN,Oman,2018,4.32338953739732
PAN,Panama,2018,1.29751799224949
SLV,El Salvador,2018,1.83954958015347
VEN,Venezuela (Bolivarian Republic of),2018,0.0
AUT,Austria,2019,36.8541043959545
BOL,Bolivia (Plurinational State of),2019,7.10657700765328
CAN,Canada,2019,72.4941342380394
CHE,Switzerland,2019,16.607703152341
COL,Colombia,2019,8.06530168962128
DEU,Germany,2019,36.1249213018117
ESP,Spain,2019,5.68871001746823
GUY,Guyana,2019,45.4690239235148
HND,Honduras,2019,7.46065618904005
HRV,Croatia,2019,9.29219600725953
HUN,Hungary,2019,1.62990686653252
KGZ,Kyrgyzstan,2019,10.5852983628021
KNA,Saint Kitts and Nevis,2019,12.3609394313968
LTU,Lithuania,2019,3.87986597069898
LVA,Latvia,2019,5.62445513090919
MEX,Mexico,2019,2.22674751618354
MNG,Mongolia,2019,23.8135516427794
PAN,Panama,2019,2.83747308834118
SLV,El Salvador,2019,10.4770119194391
SVN,Slovenia,2019,7.39887681206421
SWE,Sweden,2019,48.3573141709729
AUT,Austria,2020,35.9197581726551
BOL,Bolivia (Plurinational State of),2020,4.28846094284196
CAN,Canada,2020,66.1253715907733
CHE,Switzerland,2020,17.7329299015214
COL,Colombia,2020,4.44628402885798
CZE,Czechia,2020,8.59894332071937
DEU,Germany,2020,36.5468194506222
ESP,Spain,2020,5.46528121375735
GUY,Guyana,2020,18.1479859365208
HND,Honduras,2020,5.5964462367235
HRV,Croatia,2020,7.02751491699846
HUN,Hungary,2020,2.89519226735505
KGZ,Kyrgyzstan,2020,8.79452861475181
KNA,Saint Kitts and Nevis,2020,4.11844652197191
LTU,Lithuania,2020,2.15250497766776
LVA,Latvia,2020,5.76808674029287
MAR,Morocco,2020,2.82678645174256
MEX,Mexico,2020,2.45996310300881
MMR,Myanmar,2020,0.0188073701193582
MNG,Mongolia,2020,24.3790411984518
OMN,Oman,2020,3.90954024098523
PAN,Panama,2020,1.16578405156123
SLV,El Salvador,2020,9.01643252468669
SVN,Slovenia,2020,6.39591272538433
SWE,Sweden,2020,63.0027915815751
AUT,Austria,2021,40.1311903541128
BHS,Bahamas,2021,13.5623103395663
BLZ,Belize,2021,1.01810185090917
BOL,Bolivia (Plurinational State of),2021,5.07783591040512
CAN,Canada,2021,74.9301780516857
CHE,Switzerland,2021,19.3377063610336
COL,Colombia,2021,4.38357796701809
CZE,Czechia,2021,10.2069329234079
DEU,Germany,2021,37.8665878957317
ESP,Spain,2021,6.50812326780649
GTM,Guatemala,2021,0.0338271114375553
GUY,Guyana,2021,9.81253275830296
HND,Honduras,2021,6.18756446399489
HRV,Croatia,2021,10.0318165947884
HUN,Hungary,2021,3.02756059647693
KNA,Saint Kitts and Nevis,2021,41.1861614497529
LTU,Lithuania,2021,2.36342684738104
LVA,Latvia,2021,5.91891092039065
MEX,Mexico,2021,8.94342494907498
SLV,El Salvador,2021,9.25797201991134
SVN,Slovenia,2021,6.36363420500875
SWE,Sweden,2021,73.4423836769277
VAT,Holy See,2021,0.0
AUT,Austria,2022,46.6552902765966
BHS,Bahamas,2022,23.637753834502
BOL,Bolivia (Plurinational State of),2022,6.55775426633796
CAN,Canada,2022,77.5734421330245
CHE,Switzerland,2022,18.5228773347296
COL,Colombia,2022,2.84305016006754
CZE,Czechia,2022,10.8295299845384
DEU,Germany,2022,43.0232610168539
ESP,Spain,2022,6.56869290713649
GTM,Guatemala,2022,0.033346644202144
GUY,Guyana,2022,27.0612866929683
HND,Honduras,2022,4.17751472910838
HRV,Croatia,2022,9.93168385029148
HUN,Hungary,2022,3.15528121146129
IRL,Ireland,2022,13.6049491006295
KNA,Saint Kitts and Nevis,2022,41.161579781432
LTU,Lithuania,2022,2.41493314156975
LVA,Latvia,2022,8.60973553267543
MAR,Morocco,2022,0.50834039218948
MEX,Mexico,2022,12.24260548743
MMR,Myanmar,2022,0.318784638754267
SLV,El Salvador,2022,5.0653352417818
SVN,Slovenia,2022,8.06887975470605
SWE,Sweden,2022,65.7697654947807
VAT,Holy See,2022,0.0
AUT,Austria,2013,0.33815596066908
CAN,Canada,2013,1.39979319055462
CHE,Switzerland,2013,1.85175036703444
COL,Colombia,2013,1.03824347952977
CZE,Czechia,2013,1.20045578595486
MMR,Myanmar,2013,0.023906222582551
SVN,Slovenia,2013,0.883656768074463
AUT,Austria,2014,0.287187557886242
CAN,Canada,2014,1.48799020755342
CHE,Switzerland,2014,1.28433956604389
COL,Colombia,2014,1.02925199306831
CZE,Czechia,2014,1.1991649556807
DEU,Germany,2014,5.87103380076138
MMR,Myanmar,2014,0.0237135957276954
SVN,Slovenia,2014,2.64680711736237
AUT,Austria,2015,0.354020104801752
CAN,Canada,2015,1.56971257525616
CHE,Switzerland,2015,2.26915966795606
COL,Colombia,2015,0.676095747732399
CZE,Czechia,2015,1.21702984060579
DEU,Germany,2015,5.8165657624514
LTU,Lithuania,2015,0.224184333326234
MMR,Myanmar,2015,0.0117648955047864
NZL,New Zealand,2015,0.924364125516323
SVK,Slovakia,2015,2.80010875016957
SVN,Slovenia,2015,1.46862359128401
VEN,Venezuela (Bolivarian Republic of),2015,3.44186018657186
AUT,Austria,2016,2.51566642915359
CAN,Canada,2016,1.85774091107884
CHE,Switzerland,2016,3.4231372498443
COL,Colombia,2016,0.656752630326269
CZE,Czechia,2016,1.15764020831736
DEU,Germany,2016,6.91693483561813
ESP,Spain,2016,3.25396154048021
GUY,Guyana,2016,5.08588452900694
HRV,Croatia,2016,0.20079061303884
HUN,Hungary,2016,0.149569166017287
LTU,Lithuania,2016,0.151385613598061
LVA,Latvia,2016,0.111106852015117
MMR,Myanmar,2016,0.0155661081229264
MNG,Mongolia,2016,0.0
NZL,New Zealand,2016,1.03076179739088
SVK,Slovakia,2016,3.55057702542478
SVN,Slovenia,2016,4.20417014569894
VEN,Venezuela (Bolivarian Republic of),2016,0.418835106352868
AUT,Austria,2017,2.70451914747546
BHS,Bahamas,2017,2.65981498326976
BOL,Bolivia (Plurinational State of),2017,2.97543073079117
CAN,Canada,2017,2.343460404006
CHE,Switzerland,2017,3.45991987064195
COL,Colombia,2017,0.647356144958846
DEU,Germany,2017,3.73941166329811
ESP,Spain,2017,3.0472457217777
HUN,Hungary,2017,0.342451020407726
KNA,Saint Kitts and Nevis,2017,0.0
LTU,Lithuania,2017,0.0766307600468674
LVA,Latvia,2017,0.448060541940427
MEX,Mexico,2017,1.2594138900708
MNG,Mongolia,2017,0.0
NZL,New Zealand,2017,0.797597970742847
OMN,Oman,2017,0.0
PAN,Panama,2017,0.0
SLV,El Salvador,2017,15.4224717250457
SVK,Slovakia,2017,2.82728937400986
SVN,Slovenia,2017,4.48996663271536
VEN,Venezuela (Bolivarian Republic of),2017,0.257104735008907
ALB,Albania,2018,0.139609136301098
AUT,Austria,2018,4.99034586546396
BHS,Bahamas,2018,3.17816810390491
BOL,Bolivia (Plurinational State of),2018,1.77772193391293
CAN,Canada,2018,2.86795590736535
CHE,Switzerland,2018,6.01491295840771
COL,Colombia,2018,0.0742907401132439
DEU,Germany,2018,4.01324511789764
ESP,Spain,2018,3.80358396156582
GUY,Guyana,2018,0.0
HRV,Croatia,2018,0.0
HUN,Hungary,2018,0.106993639228148
KNA,Saint Kitts and Nevis,2018,0.0
LTU,Lithuania,2018,0.0
LVA,Latvia,2018,0.338071023087434
MEX,Mexico,2018,1.18236764321824
MMR,Myanmar,2018,0.0498593926773121
MNG,Mongolia,2018,0.0633161851998417
NZL,New Zealand,2018,1.11121788863251
OMN,Oman,2018,0.0
PAN,Panama,2018,0.0
SLV,El Salvador,2018,11.4599057955178
SVK,Slovakia,2018,2.44593726058037
SVN,Slovenia,2018,1.64886938481168
VEN,Venezuela (Bolivarian Republic of),2018,0.277384018384471
AUT,Austria,2019,4.05174467095427
BOL,Bolivia (Plurinational State of),2019,2.4685309125614
CAN,Canada,2019,2.6910049323456
CHE,Switzerland,2019,2.11554197011962
COL,Colombia,2019,0.0729807326000554
DEU,Germany,2019,3.94556511271223
ESP,Spain,2019,4.16316258207841
GUY,Guyana,2019,0.0
HND,Honduras,2019,0.0
HRV,Croatia,2019,0.156243123675026
HUN,Hungary,2019,0.192388635304041
KNA,Saint Kitts and Nevis,2019,0.0
LTU,Lithuania,2019,0.230740654426644
LVA,Latvia,2019,0.226487228385191
MEX,Mexico,2019,2.21134477399983
MNG,Mongolia,2019,0.0
PAN,Panama,2019,0.0
SLV,El Salvador,2019,12.9140089275693
SVK,Slovakia,2019,2.47941568437038
SVN,Slovenia,2019,0.959010914503218
SWE,Sweden,2019,4.50742675939327
AUT,Austria,2020,3.21251797500638
BOL,Bolivia (Plurinational State of),2020,1.8181617694283
CAN,Canada,2020,2.29903864591686
CHE,Switzerland,2020,1.07298665134628
COL,Colombia,2020,0.0
CZE,Czechia,2020,0.326883159460335
DEU,Germany,2020,3.99358362616182
ESP,Spain,2020,3.82197007183916
GUY,Guyana,2020,0.0
HND,Honduras,2020,0.0
HRV,Croatia,2020,0.209988138295038
HUN,Hungary,2020,0.235441501508912
KNA,Saint Kitts and Nevis,2020,0.0
LTU,Lithuania,2020,0.0
LVA,Latvia,2020,0.341586830233623
MAR,Morocco,2020,0.411438688489375
MEX,Mexico,2020,2.62348913005465
MNG,Mongolia,2020,0.0
PAN,Panama,2020,0.0
SLV,El Salvador,2020,12.2853875271928
SVK,Slovakia,2020,3.45292786702324
SVN,Slovenia,2020,0.473989584552869
SWE,Sweden,2020,8.83007292488487
AUT,Austria,2021,3.33182532350437
BHS,Bahamas,2021,0.526541648128013
BLZ,Belize,2021,0.502758889405613
BOL,Bolivia (Plurinational State of),2021,2.13691480254239
CAN,Canada,2021,3.22422312775552
CHE,Switzerland,2021,1.55027692689299
COL,Colombia,2021,0.0
CZE,Czechia,2021,0.0192634634031278
DEU,Germany,2021,3.71738633325906
ESP,Spain,2021,4.41923980032202
GUY,Guyana,2021,0.0
HND,Honduras,2021,0.0
HRV,Croatia,2021,0.105759671721979
HUN,Hungary,2021,0.193370569343116
KNA,Saint Kitts and Nevis,2021,0.0
LTU,Lithuania,2021,0.152254856358962
LVA,Latvia,2021,0.0
MEX,Mexico,2021,3.00097807683869
SLV,El Salvador,2021,14.7369306472642
SVK,Slovakia,2021,3.15999030936305
SVN,Slovenia,2021,0.471415041816871
SWE,Sweden,2021,9.67186712342552
VAT,Holy See,2021,0.0
AUT,Austria,2022,3.72139110531481
BHS,Bahamas,2022,0.0
BLZ,Belize,2022,0.985644093774179
BOL,Bolivia (Plurinational State of),2022,2.49432149541016
CAN,Canada,2022,4.58450213719999
CHE,Switzerland,2022,1.69521655704266
COL,Colombia,2022,0.0
CZE,Czechia,2022,0.0
DEU,Germany,2022,4.53849225000053
ESP,Spain,2022,5.08395768648417
GUY,Guyana,2022,0.749305019594326
HND,Honduras,2022,0.0
HRV,Croatia,2022,0.159303228917147
HUN,Hungary,2022,0.172223196957677
IRL,Ireland,2022,0.19762283444898
KNA,Saint Kitts and Nevis,2022,0.0
LTU,Lithuania,2022,0.301614770075291
LVA,Latvia,2022,0.804062583636867
MAR,Morocco,2022,0.775049047731475
MEX,Mexico,2022,3.7402814279731
SLV,El Salvador,2022,18.267748206744
SVK,Slovakia,2022,1.64629501307308
SVN,Slovenia,2022,0.282539616763264
SWE,Sweden,2022,7.91699954051098
VAT,Holy See,2022,0.0
AUT,Austria,2013,2.39559303020636
CAN,Canada,2013,20.2800912176919
CHE,Switzerland,2013,8.20516226807291
COL,Colombia,2013,5.75787702658086
CZE,Czechia,2013,12.0266550327951
MMR,Myanmar,2013,0.0953721100834965
SVN,Slovenia,2013,7.03311779557039
AUT,Austria,2014,3.50165418830454
CAN,Canada,2014,19.8001984028879
CHE,Switzerland,2014,6.85748172988186
COL,Colombia,2014,5.70542564525103
CZE,Czechia,2014,12.0255225351372
DEU,Germany,2014,32.6600489256604
MMR,Myanmar,2014,0.0630425289825714
SVN,Slovenia,2014,5.48972434360474
AUT,Austria,2015,3.65328633527956
CAN,Canada,2015,21.2087749264831
CHE,Switzerland,2015,7.86046973354799
COL,Colombia,2015,4.64452782090061
CZE,Czechia,2015,11.6120791427705
DEU,Germany,2015,33.54232520634
LTU,Lithuania,2015,2.80687518559665
MMR,Myanmar,2015,0.121143596330936
NZL,New Zealand,2015,10.6310442716817
SVK,Slovakia,2015,20.0538357281226
SVN,Slovenia,2015,4.14025847729959
VEN,Venezuela (Bolivarian Republic of),2015,0.0260099999996749
AUT,Austria,2016,17.0085685163522
CAN,Canada,2016,23.3724840635765
CHE,Switzerland,2016,7.64196879355907
COL,Colombia,2016,4.65217004348487
CZE,Czechia,2016,11.4974965837012
DEU,Germany,2016,37.9452297847152
ESP,Spain,2016,17.5697139570973
GUY,Guyana,2016,0.0
HRV,Croatia,2016,0.606253222177582
HUN,Hungary,2016,1.77373288713231
LTU,Lithuania,2016,1.61500794583909
LVA,Latvia,2016,2.9250015450613
MMR,Myanmar,2016,0.0930274294282776
MNG,Mongolia,2016,7.57666556826788
NZL,New Zealand,2016,9.93129804579711
SVK,Slovakia,2016,19.7496080656104
SVN,Slovenia,2016,5.77712432082682
VEN,Venezuela (Bolivarian Republic of),2016,3.27408467054184
AUT,Austria,2017,19.2054660679212
BHS,Bahamas,2017,28.1478701444924
BOL,Bolivia (Plurinational State of),2017,18.9837597398319
CAN,Canada,2017,24.6914159421618
CHE,Switzerland,2017,18.6498034908913
COL,Colombia,2017,4.81472174297528
DEU,Germany,2017,28.9652146758704
ESP,Spain,2017,20.0827492352159
HUN,Hungary,2017,1.79919304236405
KGZ,Kyrgyzstan,2017,1.4360704517016
KNA,Saint Kitts and Nevis,2017,61.9322873658134
LTU,Lithuania,2017,1.64003953151287
LVA,Latvia,2017,1.71451839892557
MEX,Mexico,2017,7.91402077639799
MNG,Mongolia,2017,4.55120036307041
NZL,New Zealand,2017,12.5894892575863
OMN,Oman,2017,0.0
PAN,Panama,2017,0.0
SLV,El Salvador,2017,110.292006685071
SVK,Slovakia,2017,18.5053232448779
SVN,Slovenia,2017,9.34576287679924
VEN,Venezuela (Bolivarian Republic of),2017,2.38367286707393
AUT,Austria,2018,25.3045982594576
BHS,Bahamas,2018,21.0857183487431
BOL,Bolivia (Plurinational State of),2018,13.4571460770582
CAN,Canada,2018,27.3747560978986
CHE,Switzerland,2018,18.81911453737
COL,Colombia,2018,0.475895960351091
DEU,Germany,2018,34.5861052330291
ESP,Spain,2018,24.3856146245565
GUY,Guyana,2018,2.47732933987844
HRV,Croatia,2018,0.527236056044234
HUN,Hungary,2018,0.862539018863826
KGZ,Kyrgyzstan,2018,1.81298610689991
KNA,Saint Kitts and Nevis,2018,12.3708789509495
LTU,Lithuania,2018,0.730496086533238
LVA,Latvia,2018,0.672947186624117
MEX,Mexico,2018,12.4521617850678
MMR,Myanmar,2018,0.114508517324824
MNG,Mongolia,2018,8.31061031988924
NZL,New Zealand,2018,10.3193724364706
OMN,Oman,2018,0.0
PAN,Panama,2018,0.0
SLV,El Salvador,2018,128.615174812397
SVK,Slovakia,2018,18.3073655916294
SVN,Slovenia,2018,7.99251977185689
VEN,Venezuela (Bolivarian Republic of),2018,2.54880673752771
AUT,Austria,2019,20.8537054940428
BOL,Bolivia (Plurinational State of),2019,52.4196299181027
CAN,Canada,2019,26.6765372834451
CHE,Switzerland,2019,7.8412414605064
COL,Colombia,2019,0.467438899496715
DEU,Germany,2019,32.0112195305321
ESP,Spain,2019,26.2973361113408
GUY,Guyana,2019,8.51024511937442
HND,Honduras,2019,0.0
HRV,Croatia,2019,1.64549304295221
HUN,Hungary,2019,0.746222420822119
KGZ,Kyrgyzstan,2019,7.8093267460442
KNA,Saint Kitts and Nevis,2019,0.0
LTU,Lithuania,2019,1.80614450360125
LVA,Latvia,2019,1.74552055786837
MEX,Mexico,2019,15.0189319606844
MNG,Mongolia,2019,5.38124413745924
PAN,Panama,2019,0.0
SLV,El Salvador,2019,129.706632944167
SVK,Slovakia,2019,20.4395727340403
SVN,Slovenia,2019,5.66926924560764
SWE,Sweden,2019,60.1775560808344
AUT,Austria,2020,19.1733844299983
BOL,Bolivia (Plurinational State of),2020,41.3530162345475
CAN,Canada,2020,21.0855645179617
CHE,Switzerland,2020,9.23398681400465
COL,Colombia,2020,0.0
CZE,Czechia,2020,0.0560800651351263
DEU,Germany,2020,28.8704048435956
ESP,Spain,2020,20.3649732105393
GRC,Greece,2020,0.0725400600214592
GUY,Guyana,2020,1.69381202074194
HND,Honduras,2020,0.0
HRV,Croatia,2020,1.95208747694402
HUN,Hungary,2020,1.12262557305604
KGZ,Kyrgyzstan,2020,4.69437676057698
KNA,Saint Kitts and Nevis,2020,0.0
LTU,Lithuania,2020,1.27804983049023
LVA,Latvia,2020,0.293292546116587
MAR,Morocco,2020,1.1373398614433
MEX,Mexico,2020,17.3148868941038
MMR,Myanmar,2020,0.0413762142625879
MNG,Mongolia,2020,4.74205788897566
PAN,Panama,2020,0.0
SLV,El Salvador,2020,104.560053108316
SVK,Slovakia,2020,17.7738407764875
SVN,Slovenia,2020,4.39122366220416
SWE,Sweden,2020,92.8226873810618
AUT,Austria,2021,20.5046672815871
BHS,Bahamas,2021,7.26552339619626
BLZ,Belize,2021,16.7986805400012
BOL,Bolivia (Plurinational State of),2021,49.2819107728391
CAN,Canada,2021,23.5726680986162
CHE,Switzerland,2021,9.28118689733571
COL,Colombia,2021,0.0
CZE,Czechia,2021,0.0187283172906567
DEU,Germany,2021,27.7433460391424
ESP,Spain,2021,28.4529715541293
GUY,Guyana,2021,0.0
HND,Honduras,2021,0.0
HRV,Croatia,2021,2.70465643486941
HUN,Hungary,2021,1.04876282100181
KNA,Saint Kitts and Nevis,2021,8.23723228995058
LTU,Lithuania,2021,1.14795018301365
LVA,Latvia,2021,0.493242576699221
MEX,Mexico,2021,19.0913874657846
SLV,El Salvador,2021,137.316433676909
SVK,Slovakia,2021,17.2022281733712
SVN,Slovenia,2021,5.50881767000757
SWE,Sweden,2021,101.427797246452
VAT,Holy See,2021,0.0
AUT,Austria,2022,24.2181790774698
BHS,Bahamas,2022,11.5776753475112
BLZ,Belize,2022,52.0468421579422
BOL,Bolivia (Plurinational State of),2022,56.3136771428313
CAN,Canada,2022,26.5879812549358
CHE,Switzerland,2022,9.71321616333383
COL,Colombia,2022,0.0
CZE,Czechia,2022,0.0
DEU,Germany,2022,37.3485217791665
ESP,Spain,2022,33.1967525844715
GUY,Guyana,2022,6.88401152715861
HND,Honduras,2022,0.0
HRV,Croatia,2022,2.9152703839164
HUN,Hungary,2022,1.36927297855867
IRL,Ireland,2022,3.7210117198303
KNA,Saint Kitts and Nevis,2022,41.161579781432
LTU,Lithuania,2022,1.60995542771317
LVA,Latvia,2022,2.671986889451
MAR,Morocco,2022,1.68184959543541
MEX,Mexico,2022,24.8718513652846
MMR,Myanmar,2022,0.0074135962500992
SLV,El Salvador,2022,169.885884366586
SVK,Slovakia,2022,18.496508783967
SVN,Slovenia,2022,6.26524780953647
SWE,Sweden,2022,88.1794928911045
VAT,Holy See,2022,0.0
AUT,Austria,2013,0.0241539971906486
CAN,Canada,2013,0.0
CHE,Switzerland,2013,1.95184498146873
COL,Colombia,2013,2.04144076565769
CZE,Czechia,2013,0.0387243801920923
FIN,Finland,2013,5.31111839623674
SWE,Sweden,2013,16.0952437615274
AUT,Austria,2014,0.119661482452601
CAN,Canada,2014,0.0
CHE,Switzerland,2014,2.29699191619388
COL,Colombia,2014,2.0237613028263
CZE,Czechia,2014,0.0386827405058291
DEU,Germany,2014,2.10896350692879
FIN,Finland,2014,4.87661875357719
SWE,Sweden,2014,29.6486949670618
ATG,Antigua and Barbuda,2015,65.9708314680866
AUT,Austria,2015,0.0708040209603503
BOL,Bolivia (Plurinational State of),2015,0.396329520253024
CAN,Canada,2015,0.0
CHE,Switzerland,2015,1.80556790783601
COL,Colombia,2015,2.07565700896189
CZE,Czechia,2015,0.0579538019336093
DEU,Germany,2015,1.73506919126742
FIN,Finland,2015,6.56323088945684
ITA,Italy,2015,1.37400880059439
LTU,Lithuania,2015,0.0747281111087447
NOR,Norway,2015,126.421693686975
NZL,New Zealand,2015,21.1723402082548
SWE,Sweden,2015,32.7028964300494
VEN,Venezuela (Bolivarian Republic of),2015,1.44123782191059
ATG,Antigua and Barbuda,2016,93.6318629229527
AUT,Austria,2016,0.442570945869613
AZE,Azerbaijan,2016,0.688787602324095
BOL,Bolivia (Plurinational State of),2016,0.51487326838355
CAN,Canada,2016,0.0
CHE,Switzerland,2016,1.71156862492215
COL,Colombia,2016,1.22394808378987
CZE,Czechia,2016,0.0385880069439119
DEU,Germany,2016,1.50091364751643
ESP,Spain,2016,2.56227720233
FIN,Finland,2016,7.68368627804453
FRA,France,2016,13.2694107511813
HRV,Croatia,2016,1.35533663801217
HUN,Hungary,2016,0.0213670237167553
ITA,Italy,2016,1.70116571189592
LTU,Lithuania,2016,0.378464033995153
LVA,Latvia,2016,0.111106852015117
MNG,Mongolia,2016,0.0
NOR,Norway,2016,151.191013178874
NZL,New Zealand,2016,18.768454394159
POL,Poland,2016,1.96708617518902
SWE,Sweden,2016,35.6779806826058
VEN,Venezuela (Bolivarian Republic of),2016,0.176696060492616
ATG,Antigua and Barbuda,2017,72.1441953013184
AUT,Austria,2017,0.138693289614126
AZE,Azerbaijan,2017,0.741642614784646
BHS,Bahamas,2017,0.531962996653953
BOL,Bolivia (Plurinational State of),2017,0.157522803394826
CAN,Canada,2017,0.0273768738785748
CHE,Switzerland,2017,2.29070556952846
COL,Colombia,2017,1.14758589333614
DEU,Germany,2017,1.05795610291485
ESP,Spain,2017,1.37603546125859
FIN,Finland,2017,8.06379752577654
FRA,France,2017,14.1335898240811
GTM,Guatemala,2017,24.8316446112534
HUN,Hungary,2017,0.0214031887754829
ITA,Italy,2017,1.7520773471045
KNA,Saint Kitts and Nevis,2017,13.140316681632
LTU,Lithuania,2017,0.613046080374939
LVA,Latvia,2017,0.448060541940427
MEX,Mexico,2017,5.67651280438782
MNG,Mongolia,2017,0.0
NOR,Norway,2017,33.6252410467154
NZL,New Zealand,2017,20.1918223119637
OMN,Oman,2017,0.0
PAN,Panama,2017,7.64914865462681
POL,Poland,2017,2.16656404231267
SWE,Sweden,2017,37.6774226265799
VEN,Venezuela (Bolivarian Republic of),2017,0.0725167201307173
ALB,Albania,2018,6.2824111335494
ATG,Antigua and Barbuda,2018,57.8703703703704
AUT,Austria,2018,0.252966841106468
AZE,Azerbaijan,2018,0.571316115429932
BHS,Bahamas,2018,2.11877873593661
BOL,Bolivia (Plurinational State of),2018,0.172594362515818
CAN,Canada,2018,0.0378073283456826
CHE,Switzerland,2018,2.29703368884074
COL,Colombia,2018,17.1776700195178
DEU,Germany,2018,1.0276045307934
ESP,Spain,2018,1.69864601919928
FIN,Finland,2018,11.2445368913596
FRA,France,2018,16.0650483137571
GTM,Guatemala,2018,24.8156778157228
GUY,Guyana,2018,0.0
HRV,Croatia,2018,1.08330289768049
HUN,Hungary,2018,0.0
ITA,Italy,2018,1.54531312485834
KNA,Saint Kitts and Nevis,2018,0.0
LTU,Lithuania,2018,0.0
LVA,Latvia,2018,0.450761364116578
MEX,Mexico,2018,5.51936471666868
MNG,Mongolia,2018,0.0
NOR,Norway,2018,34.1465683539393
NZL,New Zealand,2018,20.5781090487502
OMN,Oman,2018,0.0
PAN,Panama,2018,10.4457933999356
POL,Poland,2018,2.10760288363197
SWE,Sweden,2018,35.9499259388495
VEN,Venezuela (Bolivarian Republic of),2018,0.182667524301969
ATG,Antigua and Barbuda,2019,55.2689756816507
AUT,Austria,2019,0.297585766793251
AZE,Azerbaijan,2019,0.86996739038512
BOL,Bolivia (Plurinational State of),2019,1.4300454941735
CAN,Canada,2019,0.0213148905532325
CHE,Switzerland,2019,1.78645766365656
COL,Colombia,2019,16.8747671711906
DEU,Germany,2019,1.1705822785258
DNK,Denmark,2019,18.0783289402072
ESP,Spain,2019,0.794005234726295
FIN,Finland,2019,8.32765316461826
FRA,France,2019,18.2801300342709
GTM,Guatemala,2019,23.5456816554346
GUY,Guyana,2019,0.0
HND,Honduras,2019,6.50556869695953
HRV,Croatia,2019,3.0207003910505
HUN,Hungary,2019,0.0
ITA,Italy,2019,1.77655118833884
KNA,Saint Kitts and Nevis,2019,0.0
LTU,Lithuania,2019,0.38456775737774
LVA,Latvia,2019,0.679461685155574
MEX,Mexico,2019,7.50190133973334
NOR,Norway,2019,21.5896111681352
PAN,Panama,2019,11.744490819723
POL,Poland,2019,2.1996258587369
SVK,Slovakia,2019,1.27727474649383
SVN,Slovenia,2019,0.0
SWE,Sweden,2019,28.3406875644255
ATG,Antigua and Barbuda,2020,52.6707505581955
AUT,Austria,2020,0.205054338830195
AZE,Azerbaijan,2020,0.481902260985012
BOL,Bolivia (Plurinational State of),2020,1.17843818388871
CAN,Canada,2020,0.0158190732517215
CHE,Switzerland,2020,1.37622200933545
